NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT03948074,Cannabis For Cancer-Related Symptoms,https://clinicaltrials.gov/study/NCT03948074,RECRUITING,NO,Pain|Nausea|Anxiety|Sleep Disturbance,DRUG: Cannabis,Pippa Hawley,,ALL,"ADULT, OLDER_ADULT",150,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-02-01,2025-03-01,"Tom Baker Cancer Centre, Calgary, Alberta, T2N 4N2, Canada|BC Cancer Center of the North, Prince George, British Columbia, V2M 7E9, Canada|BC Cancer Vancouver, Vancouver, British Columbia, V5Z 4E6, Canada|BC Cancer - Victoria, Victoria, British Columbia, V8R 6V5, Canada|CancerCare Manitoba, Winnipeg, Manitoba, R3E 0V9, Canada|Kingston Health Sciences Centre - Kingston General Hospital Site, Kingston, Ontario, K7L 2V7, Canada|Ottawa Hospital Cancer Centre, Ottawa, Ontario, K1H 8L6, Canada|Santé Cannabis, Montréal, Quebec, H3Z 2Y5, Canada"
NCT01747850,Sativex and Behavioral-relapse Prevention Strategy in Cannabis Dependence,https://clinicaltrials.gov/study/NCT01747850,COMPLETED,YES,Cannabis Dependence,BEHAVIORAL: Motivational Enhancement/Cognitive Behavioral Therapy|DRUG: Sativex|DRUG: Placebo spray,Centre for Addiction and Mental Health,National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",45,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2013-03,2015-11,"Centre for Addiction and Mental Health, Toronto, Ontario, M5S 2S1, Canada"
NCT06190470,Effects of Marijuana on Neuropathic Pain and Spasticity in Spinal Cord Injury Patients,https://clinicaltrials.gov/study/NCT06190470,ENROLLING_BY_INVITATION,NO,Spinal Cord Injury,DRUG: Cannabis|DRUG: Placebo,Khon Kaen University,,ALL,ADULT,20,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-01-02,2024-06-30,"Faculty of Medicine Khon Kaen University, Khon Kaen, 40002, Thailand"
NCT03224468,Effect of Medical Marijuana on Neurocognition and Escalation of Use,https://clinicaltrials.gov/study/NCT03224468,COMPLETED,YES,Pain|Insomnia|Depression|Anxiety,DRUG: Medical Marijuana,Massachusetts General Hospital,,ALL,"ADULT, OLDER_ADULT",269,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-07-01,2022-11-01,"Massachusetts General Hospital, Boston, Massachusetts, 02114, United States"
NCT05833230,Investigating Real-world Stress-related Mechanisms in Heavy Cannabis Users,https://clinicaltrials.gov/study/NCT05833230,RECRUITING,NO,Cannabis Use|Cannabis|Cannabis Abuse,OTHER: Intensive Day Monitoring,Yale University,Robert E. Leet and Clara Guthrie Patterson Trust Mentored Research Award,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2023-06-01,2025-01-30,"Yale Stress Center, New Haven, Connecticut, 06519, United States"
NCT04385082,Cannabis Effects as a Function of Sex (CanSex),https://clinicaltrials.gov/study/NCT04385082,RECRUITING,NO,"Pain|Abuse, Drug",DRUG: Active Cannabis|DRUG: Placebo Cannabis,"University of California, Los Angeles",National Institute on Drug Abuse (NIDA),ALL,ADULT,160,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2021-07-08,2026-06-30,"University of California, Los Angeles, Los Angeles, California, 90095, United States"
NCT05401929,Transcranial Magnetic Brain Stimulation to Reduce Cannabis Use in Heavy Cannabis Users,https://clinicaltrials.gov/study/NCT05401929,SUSPENDED,NO,Cannabis,DEVICE: iTBS|DEVICE: iTBS,New York State Psychiatric Institute,National Institute on Drug Abuse (NIDA),ALL,ADULT,40,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-06-01,2029-07,"New York State Psychiatric Institute, New York, New York, 10032, United States"
NCT03964974,Reducing Cannabis Use for Sleep Among Adults Using Medical Cannabis,https://clinicaltrials.gov/study/NCT03964974,COMPLETED,YES,Insomnia Chronic|Cannabis Use,BEHAVIORAL: Cognitive Behavioral Therapy for Insomnia in Cannabis Users (CBTi-CB)|BEHAVIORAL: Sleep Hygiene Education (SHE),University of Michigan,National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",57,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2020-02-10,2021-07-13,"Bloom City Club, Ann Arbor, Michigan, 48103, United States|Om of Medicine, Ann Arbor, Michigan, 48104, United States"
NCT06222268,Wayne State Warriors Marijuana Clinical Research Program: Cannabinoid Adjunct to Prolonged Exposure & Recovery,https://clinicaltrials.gov/study/NCT06222268,NOT_YET_RECRUITING,NO,PTSD|Post Traumatic Stress Disorder,DRUG: Cannabidiol (CBD) only|DRUG: Placebo only|DRUG: Delta-9-tetrahydrocannabinol (THC) only|DRUG: THC:CBD 1:1|DRUG: THC:CBD 1:10,Wayne State University,,ALL,ADULT,350,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2024-08,2027-09,"Tolan Park Medical Building, Detroit, Michigan, 48201, United States|Wayne State University Eugene Applebaum College of Pharmacy & Health Sciences, Detroit, Michigan, 48201, United States|WSU MR Research Facility DMC Harper University Hospital, Detroit, Michigan, 48201, United States"
NCT03705559,Opioid and Cannabinoid Interactions,https://clinicaltrials.gov/study/NCT03705559,COMPLETED,NO,Marijuana Usage|Opioid Use,DRUG: Vaporized Marijuana|DRUG: Opioid Agonist,"Shanna Babalonis, PhD",National Institute on Drug Abuse (NIDA),ALL,ADULT,9,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2019-06-21,2024-02-15,"University of Kentucky, Lexington, Kentucky, 40508, United States"
NCT04923230,Pilot Test of Parent-Focused Cannabis-Related Actions and Practices Intervention for Adolescent Marijuana Abuse,https://clinicaltrials.gov/study/NCT04923230,COMPLETED,NO,"Cannabis Use Disorder, Mild|Cannabis Use Disorder, Moderate",BEHAVIORAL: Cannabis Actions and Practices Resource for Parents,Oregon Research Institute,,ALL,"CHILD, ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-06-01,2023-06-30,"Center for Family and Adolescent Research, Albuquerque, New Mexico, 87103, United States"
NCT02341300,Use of Cast Iron Pots to Improve Maternal Anemia,https://clinicaltrials.gov/study/NCT02341300,TERMINATED,NO,Iron-deficiency Anemia,DEVICE: Cast Iron Pot|DEVICE: Alumnium Pot,Weill Medical College of Cornell University,,FEMALE,ADULT,34,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-07-15,2020-07-15,"New York Prebyterian Hospital Weill Cornell, New York, New York, 10021, United States"
NCT01322139,Sativex Thorough QT/QTc Study,https://clinicaltrials.gov/study/NCT01322139,COMPLETED,NO,Effects of Sativex on ECG,DRUG: Placebo spray and oral moxifloxacin placebo|DRUG: Sativex spray and oral moxifloxacin placebo|DRUG: Sativex spray and oral moxifloxacin placebo|DRUG: Placebo spray and moxifloxacin,Jazz Pharmaceuticals,,ALL,ADULT,258,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2007-12,2008-06,"DecisionLine Clinical Research Corporation, Toronto, Ontario, M5V 2T3, Canada"
NCT03078309,The Effects of Cannabis on Visual Functions in Healthy and Retinitis Pigmentosa Patients,https://clinicaltrials.gov/study/NCT03078309,UNKNOWN,NO,Retinitis Pigmentosa|Retinal Degeneration|Cannabis,DRUG: cannabis,Hadassah Medical Organization,Hebrew University of Jerusalem,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE,2018-09-01,2021-12,"Hadassah Medical Center, Jerusalem, Israel"
NCT05485012,Reinforcing Effects of Marijuana and Opioids,https://clinicaltrials.gov/study/NCT05485012,RECRUITING,NO,Marijuana Use|Opioid Use,DRUG: Marijuana|DRUG: Opioid,"Shanna Babalonis, PhD",National Institute on Drug Abuse (NIDA),ALL,ADULT,12,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2023-08-03,2026-10,"University of Kentucky, Lexington, Kentucky, 40506, United States"
NCT06588972,Analgesic Effects of a Treatment with Cannabis Sativa Extract in Patients with Knee Osteoarthritis - CANOA (Cannabis for Osteoarthritis),https://clinicaltrials.gov/study/NCT06588972,RECRUITING,NO,OSTEOARTHRITIS of the KNEE,DIETARY_SUPPLEMENT: Medium Chain Triglyceride solution|OTHER: Cannabis|OTHER: Cannabis Sativa,Federal University of Latin American Integration,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-04-01,2024-10-12,"Federal University of Latin American Integration, Foz do Iguaçu, Paraná, 85870-650, Brazil"
NCT03073291,Intervening to Prevent Youth Access to Marijuana Phase II,https://clinicaltrials.gov/study/NCT03073291,COMPLETED,NO,Cannabis,BEHAVIORAL: Responsible Marijuana Vendor Training,"Klein Buendel, Inc.",Pacific Institute for Research and Evaluation,ALL,"ADULT, OLDER_ADULT",448,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2016-06,2019-05-31,"Pacific Institute for Research and Evaluation, Oakland, California, 94612, United States|Klein Buendel, Inc., Golden, Colorado, 80401, United States"
NCT05503147,Sativex® and Gentamicin for Optimized Pharmagological Treatment in Older Patients (CanPan),https://clinicaltrials.gov/study/NCT05503147,UNKNOWN,NO,"Malnutrition|Anorexia|Cannabis|Aging|Emergency Service, Hospital|Renal Function|Pharmacokinetics",DRUG: Sativex,Ove Andersen,"University Hospital Bispebjerg and Frederiksberg|Regionshospital Nordjylland|University of Copenhagen|Region Hovedstadens Apotek|Glostrup University Hospital, Copenhagen",ALL,OLDER_ADULT,17,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-03-24,2023-09-01,"Clinical Research Centre, Hvidovre, 2650, Denmark"
NCT04325958,Age Differences in the Effects of Cannabis on Simulated Driving,https://clinicaltrials.gov/study/NCT04325958,RECRUITING,NO,Cannabis,DRUG: Cannabis|DRUG: Placebos,Centre for Addiction and Mental Health,,ALL,ADULT,128,OTHER,INTERVENTIONAL,"Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2024-03-27,2027-03,"Centre for Addiction and Mental Health, Toronto, Ontario, M5S 2S1, Canada"
NCT04827992,Evaluation of Medical Cannabis and Prescription Opioid Taper Support for Reduction of Pain and Opioid Dose in Patients With Chronic Non-Cancer Pain,https://clinicaltrials.gov/study/NCT04827992,RECRUITING,NO,Opioid Use|Pain|Marijuana Use,DRUG: Medical Marijuana|BEHAVIORAL: Prescription Opioid Taper Support (POTS),Massachusetts General Hospital,Cambridge Health Alliance|MaineHealth|National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-08-23,2025-11,"Maine Medical Center, Portland, Maine, 04102, United States|Massachusetts General Hospital, Boston, Massachusetts, 02114-2523, United States|Cambridge Health Alliance, Cambridge, Massachusetts, 02139, United States"
NCT02735954,Colorado Marijuana Users Health Cohort,https://clinicaltrials.gov/study/NCT02735954,UNKNOWN,NO,COPD|Insomnia|Cannabis,OTHER: Marijuana,National Jewish Health,Colorado Department of Public Health and Environment,ALL,"ADULT, OLDER_ADULT",2000,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2014-09,2019-12,"National Jewish Health, Denver, Colorado, 80206, United States"
NCT01771731,Vaporized Cannabis for Chronic Pain Associated With Sickle Cell Disease,https://clinicaltrials.gov/study/NCT01771731,COMPLETED,YES,Sickle Cell Disease,DRUG: Cannabis,"University of California, San Francisco","National Heart, Lung, and Blood Institute (NHLBI)|University of Minnesota",ALL,"ADULT, OLDER_ADULT",27,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2014-08,2017-05-19,"San Francisco General Hospital, San Francisco, California, 94110, United States"
NCT04989205,Community Based Cannabis Cessation Program,https://clinicaltrials.gov/study/NCT04989205,COMPLETED,NO,Cannabis Use,BEHAVIORAL: Cannabis cessation Program,Sorlandet Hospital HF,City of Oslo|Municipality of Kristiansand|Norway Centre for Addiction Research,ALL,"CHILD, ADULT, OLDER_ADULT",102,OTHER_GOV,OBSERVATIONAL,Observational Model: |Time Perspective: p,2013-06-02,2017-01-31,"Social Services, Fredrikstad Municipality, Fredrikstad, Norway|Kristiansand Municipality, Cannabis Cessation Program, Kristiansand, Norway|City Centre Outreach Service, Agency for Social and Welfare Services, Oslo, Norway"
NCT05273658,Effects of Cannabis/Alcohol on Driving Performance and Field Sobriety Tests,https://clinicaltrials.gov/study/NCT05273658,WITHDRAWN,NO,Driving Impaired|Alcohol Intoxication|Driving Under the Influence|Cannabis Intoxication,DRUG: Cannabis|DRUG: Alcohol,"University of California, San Diego",,ALL,ADULT,0,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SCREENING",2022-08,2023-06,
NCT00781001,Efficacy of Inhaled Cannabis in Diabetic Painful Peripheral Neuropathy,https://clinicaltrials.gov/study/NCT00781001,COMPLETED,NO,Painful Diabetic Neuropathy,DRUG: Cannabis,Center for Medicinal Cannabis Research,,ALL,"ADULT, OLDER_ADULT",17,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2008-07,2011-06,"UC San Diego, Hillcrest Medical Center, San Diego, California, 92103, United States"
NCT04429568,THC Crossover Study,https://clinicaltrials.gov/study/NCT04429568,COMPLETED,NO,"THC|Cannabis|Cannabis Smoking|Cannabis Use, Unspecified|Cigarette Smoking|Tobacco Use|Nicotine Dependence|Nicotine Withdrawal|Cardiovascular Risk Factor",OTHER: Smoked Cannabis|OTHER: Vaped Cannabis|OTHER: Tobacco Cigarette,"University of California, San Francisco",Tobacco Related Disease Research Program,ALL,"ADULT, OLDER_ADULT",14,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2020-10-30,2024-06-25,"Zuckerberg San Francisco General Hospital, San Francisco, California, 94110, United States|University of California, San Francisco, San Francisco, California, 94143, United States"
NCT05436236,Effect of Cannabis (Marijuana) on Stomach Emptying Before Surgery,https://clinicaltrials.gov/study/NCT05436236,WITHDRAWN,NO,Gastric Emptying|Cannabis,,The Guthrie Clinic,,ALL,"ADULT, OLDER_ADULT",0,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2024-12-01,2026-12-01,
NCT05389930,Cannabis' Impact on Alcohol Consumption,https://clinicaltrials.gov/study/NCT05389930,RECRUITING,NO,Alcohol Drinking|Cannabis Use|Cannabis|Alcohol Use Disorder,DRUG: THC-dominant cannabis|DRUG: CBD-dominant cannabis|DRUG: Cannabis placebo|DRUG: Alcohol|DRUG: Alcohol placebo,Brown University,National Institute on Alcohol Abuse and Alcoholism (NIAAA),ALL,ADULT,350,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2023-03-16,2027-03-31,"Brown University, Providence, Rhode Island, 02912, United States"
NCT02073474,An Observational Post-Marketing Safety Registry of Sativex®,https://clinicaltrials.gov/study/NCT02073474,COMPLETED,NO,Multiple Sclerosis|Diabetes|Cancer|Neuropathic Pain,DRUG: Sativex®,Jazz Pharmaceuticals,,ALL,"CHILD, ADULT, OLDER_ADULT",978,INDUSTRY,OBSERVATIONAL,Observational Model: |Time Perspective: p,2011-02,2015-01,
NCT00374127,Comparison Between Marijuana Smoked in Cigarette Paper Versus Cigar Paper,https://clinicaltrials.gov/study/NCT00374127,COMPLETED,YES,Marijuana Dependence,DRUG: Marijuana blunt|DRUG: marijuana cigarette,New York State Psychiatric Institute,National Institute on Drug Abuse (NIDA),ALL,ADULT,35,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2004-12,2008-08,"New York State Psychiatric Institute, New York, New York, 10032, United States"
NCT04968275,A Cannabis Harm Reduction e-Intervention for Young Cannabis Users With Early Psychosis,https://clinicaltrials.gov/study/NCT04968275,COMPLETED,NO,Psychotic Disorder|Marijuana Use|Young Adult,BEHAVIORAL: CHAMPS,Centre hospitalier de l'Université de Montréal (CHUM),Ministere de la Sante et des Services Sociaux,ALL,ADULT,101,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2021-08-23,2023-10-24,"Foothills Medical Centre Early Psychosis Intervention Program, Unit 24, 1403-29 Street NW, Calgary, Alberta, T2N 2T9, Canada|Nova Scotia Early Psychosis Program, 3rd Floor, Abbie Lane Bldg 5909 Veterans' Memorial Lane, Halifax, Nova Scotia, B3H 2E2, Canada|Clinic Connec-T - Institut universitaire en santé mentale de Montréal, 7401 rue Hochelaga, Montreal, Quebec, H1N 3M5, Canada|Clinique JAP, Centre hospitalier de l'Université de Montréal, 1051, rue Sanguinet, Montreal, Quebec, H2X 3E4, Canada|Clinic Notre-Dame des Victoires - Centre de Recherche CERVO, 2601 chemin de la Canardière, Québec, Quebec, G1J 2G3, Canada"
NCT06381180,Warrior CARE: Cannabis Behavioral Health,https://clinicaltrials.gov/study/NCT06381180,NOT_YET_RECRUITING,NO,Post Traumatic Stress Disorder|Cannabis Use|Suicide|Veterans|Marijuana,DRUG: Tetrahydrocannabinol|DRUG: Cannabidiol|DRUG: Placebo,Wayne State University,,ALL,"ADULT, OLDER_ADULT",500,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2024-09-01,2030-12-31,"Wayne State University, Detroit, Michigan, 48201, United States"
NCT04124432,Behavioral Pharmacology of Cannabis and Nicotine,https://clinicaltrials.gov/study/NCT04124432,COMPLETED,YES,Cannabis|Nicotine,DRUG: Cannabis|DRUG: Nicotine,Johns Hopkins University,National Institute on Drug Abuse (NIDA),ALL,ADULT,26,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2020-09-15,2023-08-31,"Johns Hopkins University, Baltimore, Maryland, 21224, United States"
NCT00254761,Effects of Smoked Marijuana on Neuropathic Pain,https://clinicaltrials.gov/study/NCT00254761,COMPLETED,NO,Neuropathic Pain,DRUG: Cannabis,Center for Medicinal Cannabis Research,,ALL,"ADULT, OLDER_ADULT",28,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2003-11,2006-02,"UC Davis Medical Center, Sacramento, California, 95817, United States"
